gap_first,gap_last,abnormal_gap,reverse,Author,Book,Death_date,URI,prev_heading,next_heading,prev_date,next_date
460,448,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 459 هجرية
","### | القاضى سنة 449 هجرية
",459,449
450,485,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 449 هجرية
","### | القاضى سنة 486 هجرية
",449,486
487,475,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 486 هجرية
","### | القاضى سنة 476 هجرية
",486,476
477,421,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى سنة 476 هجرية
","### | القاضى عبد الوهاب سنة 422 هجرية
",476,422
423,543,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى عبد الوهاب سنة 422 هجرية
","### | ""القاضى ""عياض سنة 544 هجرية
",422,544
545,270,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ""القاضى ""عياض سنة 544 هجرية
","### | القصار سنة 271 هجرية
",544,271
272,952,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القصار سنة 271 هجرية
","### | القهستانى سنة 953 هجرية
",271,953
954,379,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القهستانى سنة 953 هجرية
","### | القيروانى ""عبد الرحمن ""سنة 380 هجرية
",953,380
381,106,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القيروانى ""عبد الرحمن ""سنة 380 هجرية
","### | القاسم بن محمد توفى سنة 107 هجرية.
",380,107
108,287,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاسم بن محمد توفى سنة 107 هجرية.
","### | أبو القاسم الانماطى توفى سنة 288 هجرية.
",107,288
289,449,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو القاسم الانماطى توفى سنة 288 هجرية.
","### | القاضى أبو الطيب الطبرى توفى سنة 450 هجرية.
",288,450
451,117,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | القاضى أبو الطيب الطبرى توفى سنة 450 هجرية.
","### | قتادة توفى سنة 118 هجرية.
",450,118
119,397,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | قتادة توفى سنة 118 هجرية.
","### | ابن القصار توفى سنة 398 هجرية.
",118,398
399,358,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن القصار توفى سنة 398 هجرية.
","### | ابن القطان توفى سنة 359 هجرية.
",398,359
360,586,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن القطان توفى سنة 359 هجرية.
","### | الكاشانى توفى سنة 587 هجرية
",359,587
588,773,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكاشانى توفى سنة 587 هجرية
","### | ابن كثير الحافظ سنة 774 هجرية
",587,774
775,188,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن كثير الحافظ سنة 774 هجرية
","### | الكسانى سنة 189 هجرية
",774,189
190,318,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكسانى سنة 189 هجرية
","### | الكعبى سنة 319 هجرية
",189,319
320,860,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكعبى سنة 319 هجرية
","### | الكمال بن الهمام سنة 861 هجرية
",319,861
862,244,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكمال بن الهمام سنة 861 هجرية
","### | الكرابيسى توفى سنة 245 أو 248 هجرية.
",861,245
246,542,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكرابيسى توفى سنة 245 أو 248 هجرية.
","### | الكرمانى توفى سنة 543 هجرية.
",245,543
544,477,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الكرمانى توفى سنة 543 هجرية.
","### | ابن اللبان سنة 478 هجرية
",543,478
479,156,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | اللخمى توفى سنة 478 هجرية
","### | الليث سنة 157 هجرية
",478,157
158,147,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الليث سنة 157 هجرية
","### | ابن ابى ليلى توفى سنة 148 هجرية
",157,148
149,313,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن ابى ليلى توفى سنة 148 هجرية
","### | أبو الليث سنة 314 هجرية
",148,314
315,211,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | أبو الليث سنة 314 هجرية
","### | ابن الماجشون سنة 212 هجرية
",314,212
213,102,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن الماجشون سنة 212 هجرية
","### | ابن لقمان توفى سنة 1039 هجرية.
",212,103
104,117,False,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن لقمان توفى سنة 1039 هجرية.
","### | اللكنوى توفى سنة 1180 هجرية.
",103,118
119,272,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | اللكنوى توفى سنة 1180 هجرية.
","### | ابن ماجة سنة 273
",118,273
274,332,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن ماجة سنة 273
","### | الماتريدى سنة 333 هجرية
",273,333
334,535,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الماتريدى سنة 333 هجرية
","### | المازرى سنة 536 هجرية
",333,536
537,178,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المازرى سنة 536 هجرية
","### | مالك سنة 179
",536,179
180,449,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | مالك سنة 179
","### | الماوردى توفى سنة 450 هجرية
",179,450
451,410,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الماوردى توفى سنة 450 هجرية
","### | المؤيد بالله سنة توفى سنة 411 هجرية.
",450,411
412,188,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المؤيد بالله سنة توفى سنة 411 هجرية.
","### | محمد بن الحسن سنة 189 هجرية
",411,189
191,448,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | محمد عبده توفى سنة 1905م
","### | محمد بن على سنة 449 هجرية
",190,449
450,309,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | محمد بن على سنة 449 هجرية
","### | المرتضى سنة 310 هجرية
",449,310
311,592,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المرتضى سنة 310 هجرية
","### | المرغينانى سنة 593 هجرية
",310,593
594,263,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المرغينانى سنة 593 هجرية
","### | المزنى سنة 264 هجرية
",593,264
265,260,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المزنى سنة 264 هجرية
","### | مسلم توفى سنة 261 هجرية
",264,261
262,389,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | مسلم توفى سنة 261 هجرية
","### | المعافى النهروانى سنة 390 هجرية
",261,390
391,144,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المعافى النهروانى سنة 390 هجرية
","### | معاوية بن عمار سنة 145 هجرية
",390,145
146,210,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | معاوية بن عمار سنة 145 هجرية
","### | المعلى بن منصور توفى سنة 211 هجرية
",145,211
212,152,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المعلى بن منصور توفى سنة 211 هجرية
","### | معمر سنة 153 هجرية
",211,153
154,762,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | معمر سنة 153 هجرية
","### | ابن مفلح سنة 763 هجرية
",153,763
764,176,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن مفلح سنة 763 هجرية
","### | ابن ابى ملكية توفى سنة 177 هجرية
",763,177
178,276,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن ابى ملكية توفى سنة 177 هجرية
","### | ابن المنذر سنة 277 هجرية
",177,277
278,157,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن المنذر سنة 277 هجرية
","### | المنصور سنة 158 هجرية
",277,158
159,640,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المنصور سنة 158 هجرية
","### | المنصور بالله سنة 641 هجرية
",158,641
642,459,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المنصور بالله سنة 641 هجرية
","### | ابو منصور توفى سنة 460 هجرية
",641,460
461,710,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابو منصور توفى سنة 460 هجرية
","### | ابن منظور سنة 711 هجرية
",460,711
712,682,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن منظور سنة 711 هجرية
","### | ابن مودود الموصلى سنة 683
",711,683
684,280,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن مودود الموصلى سنة 683
","### | ابن المواز توفى سنة 281 هجرية
",683,281
282,277,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن المواز توفى سنة 281 هجرية
","### | محمد بن سلمة سنة 278 هجرية
",281,278
279,884,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | محمد بن سلمة سنة 278 هجرية
","### | المرداوى سنة 885 هجرية
",278,885
886,250,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المرداوى سنة 885 هجرية
","### | ابن منصور سنة 251 هجرية
",885,251
252,253,False,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن منصور سنة 251 هجرية
","### | ابن منصور سنة 254 هجرية
",251,254
255,131,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن منصور سنة 254 هجرية
","### | منصور سنة 132 هجرية
",254,132
133,796,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | منصور سنة 132 هجرية
","### | المواق سنة 797 هجرية
",132,797
798,103,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المواق سنة 797 هجرية
","### | مجاهد توفى سنة 104 هجرية
",797,104
105,693,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | مجاهد توفى سنة 104 هجرية
","### | المحب الطبرى توفى سنة 694 هجرية.
",104,694
695,839,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المحب الطبرى توفى سنة 694 هجرية.
","### | ابن المرتضى توفى سنة 840 هجرية.
",694,840
841,780,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن المرتضى توفى سنة 840 هجرية.
","### | ابن مرزوق توفى سنة 781 هجرية.
",840,781
782,119,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن مرزوق توفى سنة 781 هجرية.
","### | مسلمة توفى سنة 120 هجرية.
",781,120
121,117,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | مسلمة توفى سنة 120 هجرية.
","### | مكحول توفى سنة 118 هجرية.
",120,118
119,112,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | مكحول توفى سنة 118 هجرية.
","### | ملا جيون توفى سنة 1130 هجرية
",118,113
114,101,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ملا جيون توفى سنة 1130 هجرية
","### | المنصور بالله القاسم ابن محمد توفى سنة 1029 هجرية
",113,102
103,303,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | المنصور بالله القاسم ابن محمد توفى سنة 1029 هجرية
","### | الناصر توفى سنة 304 هجرية
",102,304
305,445,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الناصر توفى سنة 304 هجرية
","### | الناطفى سنة 446
",304,446
447,168,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | الناطفى سنة 446
","### | نافع بن عبد الرحمن المدنى توفى سنة 169 هجرية
",446,169
170,205,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | نافع بن عبد الرحمن المدنى توفى سنة 169 هجرية
","### | ابن نافع سنة 206 هجرية
",169,206
207,766,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن نافع سنة 206 هجرية
","### | نجم الدين سنة 767
",206,767
768,969,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | نجم الدين سنة 767
","### | ابن نجيم سنة 970
",767,970
971,230,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | ابن نجيم سنة 970
","### | النظام سنة 231 هجرية
",970,231
232,484,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | النظام سنة 231 هجرية
","### | نظام الملك سنة 485 هجرية
",231,485
486,675,True,False,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | نظام الملك سنة 485 هجرية
","### | النووى توفى سنة 676 هجرية
",485,676
677,547,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | النووى توفى سنة 676 هجرية
","### | النيسابورى سنة 548 هجرية
",676,548
549,267,False,True,WizaraAwqafMisriyya,TarajimMujaza,1450,1450WizaraAwqafMisriyya.TarajimMujaza.Shamela0000435-ara1,"### | النيسابورى سنة 548 هجرية
","### | نصر بن يحيى سنة 268 هجرية
",548,268
