string,date,year_type,date_2,year_type_2,predicted_year,evaluation_year,years_pre,md_level,section_word_count,Author,Book,Death_date,URI,Notes,heading_two_dates,Range
"### ||| السنة الرابعة من ولاية المستنصر معد على مصر وهي سنة إحدى وثلاثين وأربعمائة
",431,year,0,FALSE,431,431,-431,3,270,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة من ولاية المستنصر معد على مصر وهي سنة اثنتين وثلاثين وثلثمائة
",332,year,0,FALSE,332,432,-332,3,140,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,Error in both editions. No footnote - corrected from 332 to 432,,
"### ||| السنة السادسة من ولاية المستنصر معد على مصر وهي سنة ثلاث وثلاثين وأربعمائة
",433,year,0,FALSE,433,433,-433,3,240,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة من ولاية المستنصر معد على مصر وهي ms0947 سنة أربع وثلاثين وأربعمائة
",434,year,0,FALSE,434,434,-434,3,230,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثامنة من ولاية المستنصر معد على مصر وهي سنة خمس وثلاثين وأربعمائة
",435,year,0,FALSE,435,435,-435,3,230,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التاسعة من ولاية المستنصر معد على مصر وهي سنة ست وثلاثين وأربعمائة
",436,year,0,FALSE,436,436,-436,3,420,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة العاشرة ms0950 من ولاية المستنصر معد على مصر وهي سنة سبع وثلاثين وأربعمائة
",437,year,0,FALSE,437,437,-437,3,252,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الحادية عشرة من ولاية المستنصر معد على مصر وهي سنة ثمان وثلاثين وأربعمائة
",438,year,0,FALSE,438,438,-438,3,188,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية عشرة من ولاية المستنصر معد على مصر وهي سنة تسع وثلاثين وأربعمائة PageV05P042
",439,year,0,FALSE,439,439,-439,3,309,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة عشرة من ولاية المستنصر معد على مصر وهي سنة أربعين وأربعمائة PageV05P044
",443,year,0,FALSE,443,440,-443,3,429,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الرابعة عشرة من ولاية المستنصر معد على مصر وهي سنة إحدى وأربعين وأربعمائة
",441,year,0,FALSE,441,441,-441,3,238,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة عشرة من ولاية المستنصر معد على مصر وهي سنة اثنتين وأربعين وأربعمائة PageV05P048
",442,year,0,FALSE,442,442,-442,3,275,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السادسة عشرة من ولاية المستنصر معد على مصر وهي سنة ثلاث وأربعين وأربعمائة
",443,year,0,FALSE,443,443,-443,3,418,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة عشرة من ولاية المستنصر معد على مصر وهي سنة أربع وأربعين وأربعمائة PageV05P052
",444,year,0,FALSE,444,444,-444,3,237,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثامنة عشرة من ولاية المستنصر معد على مصر وهي سنة خمس وأربعين وأربعمائة
",445,year,0,FALSE,445,445,-445,3,299,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التاسعة عشرة من ولاية المستنصر معد على مصر وهي سنة ست وأربعين وأربعمائة
",446,year,0,FALSE,446,446,-446,3,208,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة العشرون من ولاية المستنصر معد على مصر وهي سنة سبع وأربعين وأربعمائة
",447,year,0,FALSE,447,447,-447,3,256,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الحادية والعشرون من ولاية المستنصر معد على مصر وهي سنة ثمان وأربعين وأربعمائة
",448,year,0,FALSE,448,448,-448,3,283,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية والعشرون من ولاية المستنصر معد على مصر وهي سنة تسع وأربعين وأربعمائة
",449,year,0,FALSE,449,449,-449,3,414,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة والعشرون من ولاية المستنصر معد على مصر وهي سنة خمسين وأربعمائة
",453,year,0,FALSE,453,450,-453,3,364,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الرابعة والعشرون من ولاية المستنصر معد على مصر وهي سنة إحدى وخمسين وأربعمائة
",451,year,0,FALSE,451,451,-451,3,385,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة والعشرون من ولاية المستنصر معد على مصر وهي سنة اثنتين وخمسين وأربعمائة
",452,year,0,FALSE,452,452,-452,3,358,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السادسة والعشرون من ولاية المستنصر معد على مصر وهي سنة ثلاث وخمسين وأربعمائة PageV05P068
",453,year,0,FALSE,453,453,-453,3,229,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة والعشرون من ولاية المستنصر معد على مصر وهي سنة أربع وخمسين وأربعمائة
",454,year,0,FALSE,454,454,-454,3,350,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثامنة والعشرون من ولاية المستنصر معد على مصر وهي سنة خمس وخمسين وأربعمائة
",455,year,0,FALSE,455,455,-455,3,386,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التاسعة والعشرون من ولاية المستنصر معد على مصر وهي سنة ست وخمسين وأربعمائة
",456,year,0,FALSE,456,456,-456,3,288,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثلاثون من ولاية المستنصر معد على مصر وهي سنة سبع وخمسين وأربعمائة
",457,year,0,FALSE,457,457,-457,3,225,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الحادية والثلاثون من ولاية المستنصر معد على مصر وهي سنة ثمان وخمسين وأربعمائة
",458,year,0,FALSE,458,458,-458,3,246,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية والثلاثون من ولاية المستنصر معد على مصر وهي سنة تسع وخمسين وأربعمائة
",459,year,0,FALSE,459,459,-459,3,329,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة والثلاثون من ولاية المستنصر معد على مصر وهي سنة ستين وأربعمائة
",463,year,0,FALSE,463,460,-463,3,384,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الرابعة والثلاثون من ولاية المستنصر معد على مصر وهي سنة إحدى وستين وأربعمائة
",461,year,0,FALSE,461,461,-461,3,227,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة والثلاثون من ولاية المستنصر معد على مصر وهي سنة اثنتين وستين وأربعمائة
",462,year,0,FALSE,462,462,-462,3,342,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السادسة والثلاثون من ولاية المستنصر معد على مصر وهذه سنة ثلاث وستين وأربعمائة
",463,year,0,FALSE,463,463,-463,3,457,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة والثلاثون من ولاية المستنصر معد على مصر وهي سنة أربع وستين وأربعمائة
",464,year,0,FALSE,464,464,-464,3,233,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثامنة والثلاثون من ولاية المستنصر معد على مصر وهي سنة خمس وستين وأربعمائة
",465,year,0,FALSE,465,465,-465,3,793,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التاسعة والثلاثون من ولاية المستنصر معد على مصر وهي سنة ست وستين وأربعمائة
",466,year,0,FALSE,466,466,-466,3,492,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الأربعون من ولاية المستنصر معد على مصر وهي سنة سبع وستين وأربعمائة
",467,year,0,FALSE,467,467,-467,3,656,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الحادية والأربعون من ولاية المستنصر معد على مصر وهي سنة ثمان وستين وأربعمائة
",468,year,0,FALSE,468,468,-468,3,403,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية والأربعون من ولاية المستنصر معد على مصر وهي سنة تسع وستين وأربعمائة PageV05P103
",469,year,0,FALSE,469,469,-469,3,302,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة والأربعون من ولاية المستنصر معد على مصر وهي سنة سبعين وأربعمائة PageV05P105
",473,year,0,FALSE,473,470,-473,3,242,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الرابعة والأربعون من ولاية المستنصر معد على مصر وهي سنة إحدى وسبعين وأربعمائة
",471,year,0,FALSE,471,471,-471,3,217,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة والأربعون من ولاية المستنصر معد على مصر وهي سنة اثنتين وسبعين وأربعمائة
",472,year,0,FALSE,472,472,-472,3,357,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السادسة والأربعون من ولاية المستنصر معد على مصر وهي سنة ثلاث سبعين وأربعمائة
",473,year,0,FALSE,473,473,-473,3,376,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة والأربعون من ولاية المستنصر معد على مصر وهي سنة أربع وسبعين وأربعمائة
",474,year,0,FALSE,474,474,-474,3,358,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثامنة والأربعون من ولاية المستنصر معد على مصر وهي سنة خمس وسبعين وأربعمائة
",475,year,0,FALSE,475,475,-475,3,297,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التاسعة والأربعون من ولاية المستنصر معد على مصر وهي سنة ست وسبعين وأربعمائة
",476,year,0,FALSE,476,476,-476,3,341,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخمسون من ولاية المستنصر معد على مصر وهي سنة سبع وسبعين وأربعمائة PageV05P118
",477,year,0,FALSE,477,477,-477,3,246,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الحادية والخمسون من ولاية المستنصر معد على مصر وهي سنة ثمان وسبعين وأربعمائة
",478,year,0,FALSE,478,478,-478,3,695,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية والخمسون من ولاية المستنصر معد على مصر وهي سنة تسع وسبعين وأربعمائة
",479,year,0,FALSE,479,479,-479,3,328,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة والخمسون من ولاية المستنصر معد على مصر وهي سنة ثمانين وأربعمائة
",483,year,0,FALSE,483,480,-483,3,358,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الرابعة والخمسون من ولاية المستنصر معد على مصر وهي سنة إحدى وثمانين وأربعمائة
",481,year,0,FALSE,481,481,-481,3,186,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة والخمسون من ولاية المستنصر معد على مصر وهي سنة اثنتين وثمانين وأربعمائة
",482,year,0,FALSE,482,482,-482,3,307,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السادسة والخمسون من ولاية المستنصر معد على مصر وهي سنة ثلاث وثمانين وأربعمائة PageV05P129
",483,year,0,FALSE,483,483,-483,3,285,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة والخمسون من ولاية المستنصر معد على مصر وهي سنة أربع وثمانين وأربعمائة
",484,year,0,FALSE,484,484,-484,3,370,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثامنة والخمسون من ولاية المستنصر معد على مصر وهي سنة خمس وثمانين وأربعمائة
",485,year,0,FALSE,485,485,-485,3,775,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التاسعة والخمسون من ولاية المستنصر معد على مصر وهي سنة ست وثمانين وأربعمائة
",486,year,0,FALSE,486,486,-486,3,281,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الستون من ولاية المستنصر معد على مصر وهي سنة سبع وثمانين وأربعمائة
",487,year,0,FALSE,487,487,-487,3,599,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### || ذكر ولاية المستعلي بالله على مصر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,5279,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الأولى من ولاية المستعلي أحمد على مصر وهي سنة ثمان وثمانين وأربعمائة
",488,year,0,FALSE,488,488,-488,3,606,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية من ولاية المستعلي أحمد على مصر وهي سنة تسع وثمانين وأربعمائة
",489,year,0,FALSE,489,489,-489,3,435,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة من ولاية المستعلي أحمد على مصر وهي سنة تسعين وأربعمائة
",493,year,0,FALSE,493,490,-493,3,222,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الرابعة من ولاية المستعلي أحمد على مصر وهي سنة إحدى وتسعين وأربعمائة
",491,year,0,FALSE,491,491,-491,3,389,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الخامسة من ولاية المستعلى أحمد على مصر وهي سنة اثنتين وتسعين وأربعمائة PageV05P163
",492,year,0,FALSE,492,492,-492,3,215,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السادسة من ولاية المستعلي أحمد على مصر وهي سنة ثلاث وتسعين وأربعمائة
",493,year,0,FALSE,493,493,-493,3,304,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة السابعة من ولاية المستعلي أحمد على مصر وهي سنة أربع وتسعين ms1029 وأربعمائة
",494,year,0,FALSE,494,494,-494,3,282,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة التي حكم في أولها المستعلي أحمد ثم الآمر ولده وهي سنة خمس وتسعين وأربعمائة
",495,year,0,FALSE,495,495,-495,3,209,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### || ذكر ولاية الآمر بأحكام الله على مصر
",0,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,11872,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الأول من ولاية الآمر منصور على مصر وهي سنة ست وتسعين وأربعمائة
",496,year,0,FALSE,496,496,-496,3,292,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثانية من ولاية الآمر منصور على مصر وهي سنة سبع وتسعين وأربعمائة
",497,year,0,FALSE,497,497,-497,3,488,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
"### ||| السنة الثالثة من ولاية الآمر منصور على مصر وهي سنة ثمان وتسعين وأربعمائة
",498,year,0,FALSE,498,498,-498,3,344,IbnTaghribirdi,NujumZahira,874,0874IbnTaghribirdi.NujumZahira.JK001330-ara1,,,
